TIMESTAMP,Unnamed: 0,Unnamed: 0.1,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL,PC1,PC2,PC3,PC4,PC5
2015-06-01 20:00:00,40.5,6078.5,39030.5,0.3146685062857846,-2.770810948367508,1.0275422942723378,85.9,6.6,-0.4285957719057281,0.6036203867896005,0.24280715539562112,-0.4208390039081864,-0.16053007048497192,0.03877093314357845,-0.20217919564564374
2015-06-01 21:00:00,42.5,6080.5,39032.5,0.28037538368863757,-2.594167725606143,1.1411326078626347,86.65,6.645,-0.3966453176890984,0.7300819944584105,0.24911545039849842,-0.4195996363049101,-0.1263688725725494,0.029315933403283888,-0.1882078383399688
2015-06-01 22:00:00,44.5,6082.5,39034.5,0.22464905946827413,-2.724547247168103,1.1789960457260673,87.0,6.705,-0.25819334941703626,0.7722358636813471,0.2513434621026439,-0.4404625404228269,-0.12790908676965781,0.053046178271504874,-0.1855915670483559
2015-06-01 23:00:00,46.5,6084.5,39036.5,0.20535917800737896,-2.9110039823051004,1.1032691699992023,86.7,6.705,-0.2688435008225796,0.7722358636813471,0.25272218310812533,-0.4555926805338766,-0.15348999236405153,0.061194352896659046,-0.18608676581480238
2015-06-02 00:00:00,48.5,6086.5,39038.5,0.14748953362469275,-3.11007809049648,0.9896788564089021,86.45,6.72,-0.3433945606613822,0.7160307047174316,0.2586297953800681,-0.4606926557427423,-0.18837577892586715,0.06788885633644623,-0.18652877145713698
2015-06-02 01:00:00,50.5,6088.5,39040.5,0.04675348599557373,-3.363827481923521,0.8760885428186017,85.15,6.67,-0.22624289520040664,0.43500490989785395,0.254293423183411,-0.45086960784786967,-0.228581364712038,0.1123468036458797,-0.20219079863933906
2015-06-02 02:00:00,52.5,6090.5,39042.5,-0.056125881795867305,-3.6133710823324336,0.6867713535014367,85.0,6.710000000000001,-0.25819334941703626,0.1961329843012129,0.2525486729442816,-0.4382900044131845,-0.2743981339943445,0.13539057233618723,-0.2072166181968605
2015-06-02 03:00:00,54.5,6092.5,39044.5,-0.1847250915351688,-3.9456285727645257,0.4595907263208393,84.5,6.75,-0.35404471206692545,0.2944920124880651,0.25614863040741626,-0.46203060526805817,-0.31312756273175346,0.1365573743507279,-0.18345456655926998
2015-06-02 04:00:00,56.5,6094.5,39046.5,-0.31332430127446953,-4.162927775367793,0.4974541641842717,85.2,6.855,-0.40729546909464165,0.09777395611436078,0.2704314422260252,-0.4547354419651118,-0.3240165000896754,0.15523746706546415,-0.19487850690585518
2015-06-02 05:00:00,58.5,6096.5,39048.5,-0.19329837218445464,-3.665242504889343,0.4974541641842716,84.55000000000001,6.720000000000001,-0.4392459233112713,0.8284410226452628,0.2660718279663793,-0.48954812694050187,-0.2810602291010089,0.09010173314243008,-0.13440773246430388
2015-06-02 06:00:00,60.5,6098.5,39050.5,-0.25545465689178415,-3.518039819254872,0.4974541641842717,84.1,6.69,-0.46054622612235774,0.5193126483437274,0.26998041439589315,-0.44353403331457525,-0.28829162729818236,0.10181644926630086,-0.14840182818072348
2015-06-02 07:00:00,62.5,6100.5,39052.5,-0.12256880682783933,-3.0217564791157967,0.7624982292283047,84.80000000000001,6.654999999999999,-0.5031468317445309,0.5333639380847063,0.27449126084605746,-0.40973179747128274,-0.22792288190716348,0.07017454476021587,-0.15953135254864492
2015-06-02 08:00:00,64.5,6102.5,39054.5,-0.03897932049729418,-2.690900919023081,0.9139519806820341,84.45,6.58,-0.4392459233112713,0.43500490989785406,0.2667117503401905,-0.37465252697050944,-0.1854618461162397,0.06413813521280942,-0.1735729560220044
2015-06-02 09:00:00,66.5,6104.5,39056.5,-0.026119399523363576,-2.6320198447692924,1.06540573213577,85.45,6.645,-0.6202984972055063,0.35069717145198065,0.28750616748839786,-0.3578697820423023,-0.17015993506761565,0.04795881738101256,-0.19298123884456164
2015-06-02 10:00:00,68.5,6106.5,39058.5,0.027463604534678585,-2.595569655945519,1.1411326078626347,86.1,6.68,-0.3007939550392093,0.1961329843012129,0.26382932521307745,-0.35127267247864885,-0.15223907330737121,0.08924009945292175,-0.21384887575140107
2015-06-02 11:00:00,70.5,6108.5,39060.5,0.09604984972897185,-2.780624460743139,1.1789960457260673,87.55,6.785,-0.08779092692834425,0.5895690970486216,0.252381709696327,-0.4257979978156544,-0.13868093427731693,0.09414546893623135,-0.19174837614650803
2015-06-02 12:00:00,72.5,6110.5,39062.5,0.11319641102754574,-3.0231584094551733,1.2547229214529318,89.7,6.975,-0.10909122973943085,0.8284410226452628,0.26415671160405285,-0.47679983356722194,-0.1389076811169367,0.08783989927302957,-0.18628667465078358
2015-06-02 13:00:00,74.5,6112.5,39064.5,0.1346296126507629,-3.2993386863122285,1.2168594835894995,91.5,7.135,-0.3220942578502957,1.0813642379828825,0.27804472377788847,-0.5199269827301594,-0.15789003954671132,0.061745191496823726,-0.17475564423472195
2015-06-02 14:00:00,76.5,6114.5,39066.5,0.1346296126507629,-3.6722521565862225,1.1032691699992023,93.05000000000001,7.3,-0.4392459233112713,0.8846461816091782,0.2807102978217744,-0.5239767384778914,-0.20593658650562024,0.0770204131157897,-0.19844024092506993
2015-06-02 15:00:00,78.5,6116.5,39068.5,0.12176969167683306,-4.015725089733322,1.0275422942723378,94.85,7.475,-0.42859577190572806,1.0954155277238615,0.2774799226349698,-0.5645081960555378,-0.22178869039804172,0.08180424117835589,-0.18550084050610888
2015-06-02 16:00:00,80.5,6118.5,39070.5,0.04675348599557373,-4.088625467380869,1.2168594835894995,96.30000000000001,7.625,-0.5457474373667037,1.6434158276220376,0.29746174201862013,-0.6109589882255322,-0.18153201908326133,0.052112326528073245,-0.14783282715379145
2015-06-02 17:00:00,82.5,6120.5,39072.5,0.025320284372357324,-3.7016926937131163,1.1032691699992023,93.5,7.365,-0.3859951662835552,1.053261658500925,0.28735252929363964,-0.5395017238872969,-0.20177527284106583,0.08016043267909029,-0.17602673935443905
2015-06-02 18:00:00,84.5,6122.5,39074.5,-0.013259478549433733,-3.3287792234391227,1.3304497971797966,93.6,7.345000000000001,-0.4392459233112713,1.2921335840975656,0.30264633974310784,-0.533571557405903,-0.14162731483779567,0.04924908719861078,-0.1524394260723263
2015-06-02 19:00:00,86.5,6124.5,39076.5,0.029606924697000606,-2.755389714634373,1.2168594835894995,89.94999999999999,6.99,-0.31144410644475246,1.1375693969467982,0.27806322535463096,-0.47371919103794624,-0.11591032366983313,0.03867328175150002,-0.1373882501296158
2015-06-02 20:00:00,88.5,6126.5,39078.5,-0.023976079361042315,-2.44416117929292,1.1789960457260673,87.7,6.800000000000001,-0.16234198676714706,0.7441332841993894,0.26195296869105666,-0.4003445779944481,-0.10873303892773323,0.06730555119831536,-0.15259107246240178
2015-06-02 21:00:00,90.5,6128.5,39080.5,-0.002542877737825147,-2.1791963451508716,1.2168594835894995,87.5,6.75,-0.16234198676714706,0.5052613586027483,0.25345422299687415,-0.3455052760427333,-0.08859063861836661,0.06911510131881206,-0.1690652282367287
2015-06-02 22:00:00,92.5,6130.5,39082.5,-0.05826920195818856,-2.266116026192178,1.2547229214529318,88.15,6.83,-0.15169183536160386,0.4490561996388329,0.2635517104708809,-0.34761584877564083,-0.0954899715562448,0.08226849290406714,-0.17563340176132694
2015-06-02 23:00:00,94.5,6132.5,39084.5,-0.08827568423069229,-2.4483669703110476,1.2168594835894995,88.35,6.875,0.12521210118252038,0.6317229662715583,0.24821232549690386,-0.39493600691699904,-0.09931262727919174,0.11358839016222906,-0.1556162960493882
2015-06-03 00:00:00,96.5,6134.5,39086.5,-0.15043196893802102,-2.6670681032536905,1.1032691699992023,87.44999999999999,6.84,-0.2901438036336661,0.5755178073076428,0.2823096923768109,-0.3931907620753502,-0.15267722118563104,0.08078552258799905,-0.1620498954568016
2015-06-03 01:00:00,98.5,6136.5,39088.5,-0.23830809559321023,-2.9067981912869723,0.9896788564089021,86.35,6.800000000000001,-0.29014380363366604,0.1539791150782764,0.28343084523574646,-0.36448210514840446,-0.20323629962199252,0.12068755751621975,-0.19205824171123814
2015-06-03 02:00:00,100.5,6138.5,39090.5,-0.31975426176143484,-3.132508975926495,0.8382251049551694,86.55,6.87,-0.22624289520040647,0.4490561996388329,0.2813736514744871,-0.4139397901754909,-0.22637032704453727,0.12267007551592508,-0.1563276296833336
2015-06-03 03:00:00,102.5,6140.5,39092.5,-0.4247769497151972,-3.3484062481903853,0.6489079156380044,85.5,6.835,-0.3220942578502957,0.21018427404219187,0.28332524291037475,-0.39679692007225975,-0.27368592787089074,0.13801985626758373,-0.16142851885968912
2015-06-03 04:00:00,104.5,6142.5,39094.5,-0.5576627997791419,-3.5867344058842914,0.648907915638001,85.85,6.93,-0.44989607471681464,0.23828685352414958,0.30432857445499684,-0.41300230379238234,-0.29055145168181296,0.1395963408263114,-0.15656860184228716
2015-06-03 05:00:00,106.5,6144.5,39096.5,-0.5662360804284285,-3.512432097897367,0.6867713535014367,86.0,6.9350000000000005,-0.5137969831500739,0.5193126483437274,0.3128781749557161,-0.43354765170307774,-0.27444072887547055,0.11590540876700878,-0.1336637493182684
2015-06-03 06:00:00,108.5,6146.5,39098.5,-0.5683794005907505,-3.2516730547734474,0.6489079156380044,85.5,6.87,-0.6202984972055064,0.7160307047174317,0.31592382172751077,-0.424884751920686,-0.259930950996442,0.08310380283966953,-0.10451899814161296
2015-06-03 07:00:00,110.5,6148.5,39100.5,-0.46764335296163073,-2.955865753165129,0.724634791364869,85.5,6.8100000000000005,-0.6096483457999633,0.7019794149764527,0.3092246349244176,-0.40143582787020915,-0.23036961140980236,0.0659408785394778,-0.10659821150530353
2015-06-03 08:00:00,112.5,6150.5,39102.5,-0.3304708625730427,-2.4904248804923252,0.9896788564089021,85.4,6.715,-0.5457474373667037,0.687928125235474,0.30420199581794016,-0.3660559915913187,-0.15831258203495605,0.0464209268867625,-0.11932946742103888
2015-06-03 09:00:00,114.5,6152.5,39104.5,-0.2340214552685677,-2.4077109904691456,1.1032691699992025,86.05000000000001,6.73,-0.6202984972055064,0.5755178073076428,0.30626911600360107,-0.3499149224801521,-0.1415819773062226,0.03648797927335397,-0.1445773817586852
2015-06-03 10:00:00,116.5,6154.5,39106.5,-0.1761518108858815,-2.2450870711015396,1.2168594835894995,86.80000000000001,6.755,-0.641598800016593,0.5052613586027483,0.3069772896494756,-0.3288643781600106,-0.11504670726152263,0.028270214830570135,-0.15921997336002663
2015-06-03 11:00:00,118.5,6156.5,39108.5,-0.11613884634087476,-2.3165855184097115,1.2925863593163642,88.1,6.85,-0.3859951662835551,0.547415227825685,0.2914460975258316,-0.3554818101753394,-0.10103303880519315,0.05544386143301395,-0.1683352405211188
2015-06-03 12:00:00,120.5,6158.5,39110.5,-0.07112912293211918,-2.511453835582963,1.3304497971797966,90.05000000000001,7.0,-0.19429244098377688,0.9970564995370093,0.28170914255543067,-0.435626883256237,-0.08572151878722319,0.0557798543769965,-0.13781395492871334
2015-06-03 13:00:00,122.5,6160.5,39112.5,-0.08827568423069229,-2.796045694476275,1.4440401107700935,93.4,7.3,-0.20494259238932006,1.6434158276220379,0.29530832814378855,-0.5315555805015704,-0.06430437219765388,0.03081051214809894,-0.0937811233653165
2015-06-03 14:00:00,124.5,6162.5,39114.5,-0.10542224552926542,-3.11007809049648,1.368313235043229,94.35,7.41,-0.34339456066138213,1.5310055096942068,0.3046487228319762,-0.5386273925703017,-0.10901807861409729,0.04041556281572774,-0.11497890659294423
2015-06-03 15:00:00,126.5,6164.5,39116.5,-0.12256880682784008,-3.4297182078741892,1.2925863593163642,96.45,7.62,-0.47119637752790106,1.6715184071039957,0.31160012973675877,-0.5714631784207622,-0.137609732097381,0.03492318217575542,-0.11051679612212398
2015-06-03 16:00:00,128.5,6166.5,39118.5,-0.2190182141323151,-3.704496554391868,1.4061766729066612,97.6,7.775,-0.5883480429888767,1.5310055096942068,0.3336852574490849,-0.5728660071725944,-0.1555780175482126,0.05189780897891881,-0.13609869785532175
2015-06-03 17:00:00,130.5,6168.5,39120.5,-0.24259473591785427,-3.497010864164233,1.368313235043229,96.55,7.675,-0.556397588772247,1.643415827622038,0.33038443260663647,-0.5676295224623923,-0.14049490780271004,0.03950312977057626,-0.11243936872231321
2015-06-03 18:00:00,132.5,6170.5,39122.5,-0.22973481494392367,-3.208213214252794,1.368313235043229,95.55000000000001,7.56,-0.5244471345556173,1.61531324814008,0.3271267929963593,-0.5450280691600635,-0.12029719730829586,0.02888537866528223,-0.10259369817112014
2015-06-03 19:00:00,134.5,6172.5,39124.5,-0.1590052495873076,-2.567531049158001,1.3304497971797966,92.05,7.1899999999999995,-0.35404471206692545,1.5872106686581224,0.2997500272626493,-0.49464533649569553,-0.06735885951293216,0.01007473907301455,-0.07550449697402395
2015-06-03 20:00:00,136.5,6174.5,39126.5,-0.15471860926266431,-1.9871318886563714,1.3304497971797966,88.5,6.855,0.4553667947543608,0.8143897329042838,0.2230656329320228,-0.37568524368399736,-0.01938039290246904,0.12679297959808725,-0.11199747186837039
2015-06-03 21:00:00,138.5,6176.5,39128.5,-0.17186517056123818,-1.887594834560681,1.2925863593163642,88.1,6.8149999999999995,-0.08779092692834445,0.5474152278256851,0.2615015298163329,-0.31300305545646534,-0.04923441031602211,0.07348567289971686,-0.13934404597806743
2015-06-03 22:00:00,140.5,6178.5,39130.5,-0.17615181088588222,-1.821704108610013,1.2925863593163642,88.05,6.81,-0.24754319801149305,0.547415227825685,0.27204259919328977,-0.2995953583522987,-0.04845491667289327,0.05106925983190422,-0.1378739901911601
2015-06-03 23:00:00,142.5,6180.5,39132.5,-0.23187813510624566,-2.0137685651045136,1.2547229214529318,87.65,6.8149999999999995,0.23171361523795278,0.49121006886176954,0.2429152952061214,-0.3276693489536301,-0.05820330888458734,0.12598834516343632,-0.13676358113599943
2015-06-04 00:00:00,144.5,6182.5,39134.5,-0.25331133672946204,-2.1343345742908424,1.2547229214529318,87.55000000000001,6.824999999999999,-0.06649062411725805,0.7581845739403683,0.27421209541424,-0.3621894722673415,-0.07139845161159368,0.07867957021275548,-0.1188823490123952
2015-06-04 01:00:00,146.5,6184.5,39136.5,-0.31975426176143484,-2.4371515275960407,1.1789960457260673,88.05,6.915,-0.3220942578502958,0.6036203867896006,0.30140041575173526,-0.3645736709431525,-0.12739800223249484,0.07632034127786004,-0.13896904476341893
2015-06-04 02:00:00,148.5,6186.5,39138.5,-0.3883405069557281,-2.709126013434968,1.06540573213577,88.3,6.98,-0.3114441064447525,0.5052613586027485,0.30379803694343355,-0.3770061298930517,-0.1700683248004693,0.09883344949220779,-0.14475757780864484
2015-06-04 03:00:00,150.5,6188.5,39140.5,-0.4590700723123442,-2.97969856893452,0.9139519806820341,87.9,7.0,-0.3859951662835551,0.2663894330061074,0.30639561478377353,-0.369550517834098,-0.22097969250857946,0.11866636099201432,-0.1588796230964501
2015-06-04 04:00:00,152.5,6190.5,39142.5,-0.5190830368573517,-3.24045761205844,0.7624982292283047,87.85,7.045,-0.42859577190572806,0.33664588171100174,0.306869433750097,-0.39549866330732625,-0.2555789807326149,0.12247657257164654,-0.14726474005037102
2015-06-04 05:00:00,154.5,6192.5,39144.5,-0.5769526812400372,-3.3834545066747834,0.8003616670917371,88.15,7.1,-0.5031468317445308,0.3225945919700229,0.31999414499940804,-0.4042915492770334,-0.26303973905194816,0.12503431329291287,-0.1518553894231045
2015-06-04 06:00:00,156.5,6194.5,39146.5,-0.5705227207530725,-3.1689591647502686,0.724634791364869,87.25,7.0,-0.5457474373667037,2.3881341838939187,0.30188976141171603,-0.5772694455189135,-0.1482934206828837,-0.006585290493543027,0.042196083136034165
2015-06-04 07:00:00,158.5,6196.5,39148.5,-0.5940992425386109,-3.0582066679395714,0.8003616670917371,87.85,7.045,-0.6309486486110496,3.2874167273165673,0.2882784006396054,-0.6274319084825976,-0.06962828442372547,-0.06112070800805797,0.12023290246633879
2015-06-04 08:00:00,160.5,6198.5,39150.5,-0.4547834319877009,-2.633421775108668,0.9518154185454664,88.15,6.984999999999999,-0.5883480429888768,2.6832112684544756,0.2899356051110261,-0.553366951963518,-0.057860864050110275,-0.05353762540317169,0.07046794039080773
2015-06-04 09:00:00,162.5,6200.5,39152.5,-0.34976074403393864,-2.2899488419615692,1.06540573213577,87.25,6.845,-0.556397588772247,0.8565436021272206,0.3080960332108735,-0.3641881715517975,-0.12391792583472057,0.026750885282853014,-0.09726520679240078
2015-06-04 10:00:00,164.5,6202.5,39154.5,-0.25116801656714083,-2.194617578884007,1.2925863593163642,89.35,6.975,-0.6522489514221361,0.997056499537009,0.31986767135432076,-0.3779984090481182,-0.08005862482981006,-0.00037189330102786224,-0.10703740031951235
2015-06-04 11:00:00,166.5,6204.5,39156.5,-0.2425947359178535,-2.0838650820733093,1.3304497971797966,89.6,6.970000000000001,-0.5563975887722471,1.3061848738385446,0.31202145084187227,-0.4061509351734479,-0.045858670894077094,-0.015433366871639303,-0.07306606836361311
2015-06-04 12:00:00,168.5,6206.5,39158.5,-0.19115505202213337,-2.1287268529333385,1.4061766729066612,90.44999999999999,7.035,-0.20494259238932006,1.629364537881059,0.28746051194041633,-0.4623078381960195,-0.010214190128374944,0.0029843575868073345,-0.04851436662766934
2015-06-04 13:00:00,170.5,6208.5,39160.5,-0.17615181088588147,-2.360045358930365,1.5576304243603973,93.75,7.3100000000000005,-0.13039153255051747,2.3319290249300035,0.286232286054993,-0.555985763804484,0.029820652815485276,-0.018267065487858725,-0.0006804911516183759
2015-06-04 14:00:00,172.5,6210.5,39162.5,-0.1997283326714207,-2.6684700335930662,1.4819035486335326,95.25,7.465,-0.35404471206692545,2.205467417261193,0.3075052539495125,-0.5642436464271763,-0.023372270328225985,-0.01752211279755555,-0.025880376510848298
2015-06-04 15:00:00,174.5,6212.5,39164.5,-0.23616477543088898,-2.939042589092618,1.3304497971797966,94.8,7.475,-0.4818465289334443,1.8682364634777,0.31790827913325714,-0.5477483612769274,-0.08895328369263941,0.004224912748399127,-0.061485607553015825
2015-06-04 16:00:00,176.5,6214.5,39166.5,-0.27474453835267926,-3.2909271042759727,1.1789960457260673,96.1,7.625,-0.5670477401777902,1.5872106686581222,0.3222475514551578,-0.541093179431299,-0.1517540091247963,0.031050505222385387,-0.09313413006828147
2015-06-04 17:00:00,178.5,6216.5,39168.5,-0.3690506254948337,-3.60075370927805,1.3304497971797966,98.4,7.880000000000001,-0.6202984972055066,1.0111077892779883,0.3464119907186807,-0.5105843664857448,-0.18791695236844963,0.07979444475897993,-0.1603620399242004
2015-06-04 18:00:00,180.5,6218.5,39170.5,-0.3154676214367916,-3.117087742193359,1.178996045726067,94.95,7.525,-0.4711963775279011,1.5731593789171434,0.31918771563144255,-0.5283787893036341,-0.13893704854053568,0.03416475313641708,-0.08121910278116277
2015-06-04 19:00:00,182.5,6220.5,39172.5,-0.31761094159911285,-2.8254862316031693,1.1789960457260673,93.55000000000001,7.390000000000001,-0.4392459233112713,2.472441922339792,0.29999600044902147,-0.5832992023188898,-0.05916590701213319,-0.028605447960685853,0.020663175122470064
2015-06-04 20:00:00,184.5,6222.5,39174.5,-0.3068943407875042,-2.357241498251613,1.2168594835894995,90.7,7.109999999999999,-0.3753450148780119,1.6293645378810586,0.3017885262151385,-0.4685493010390958,-0.06435460406693874,0.0013675821332022157,-0.03808687467315909
2015-06-04 21:00:00,186.5,6224.5,39176.5,-0.28760445932660983,-1.790861641143743,1.2168594835894995,87.95,6.835,0.23171361523795278,0.8424923123862416,0.23898864153274643,-0.3393217535928419,-0.025515563340394145,0.09527146621810019,-0.081526090633684
2015-06-04 22:00:00,188.5,6226.5,39178.5,-0.31332430127446953,-1.7165593331568194,1.2168594835894995,87.65,6.805,-0.11974138114497425,0.36474846119295967,0.2648819456116323,-0.25966378691616343,-0.053613598073108226,0.08194812890049388,-0.12883883497519755
2015-06-04 23:00:00,190.5,6228.5,39180.5,-0.30903766094982626,-1.6674917712786623,1.2547229214529318,87.95,6.83,0.040010889938174365,0.5755178073076429,0.2542667562837605,-0.28630621854581434,-0.02812932485189011,0.08569595708332024,-0.1065939782353405
2015-06-05 00:00:00,192.5,6230.5,39182.5,-0.35404738435858185,-1.8932025559181849,1.2547229214529318,88.55000000000001,6.91,0.4553667947543608,0.5755178073076428,0.23233018784538473,-0.32480524334070304,-0.03516765091351811,0.15113364740876273,-0.10581480183435404
2015-06-05 01:00:00,194.5,6232.5,39184.5,-0.3647639851701897,-2.0319936595164005,1.1789960457260673,88.1,6.890000000000001,0.06131119274926095,0.9268000508321148,0.26634261325344843,-0.3666339042289447,-0.06076214889463158,0.0841340503131236,-0.0777006805370414
2015-06-05 02:00:00,196.5,6234.5,39186.5,-0.4312069102021617,-2.308173936373456,1.1032691699992023,88.5,6.970000000000001,-0.16234198676714706,0.7300819944584105,0.2917675297206206,-0.36224080608662657,-0.1165510182045518,0.08653068954114798,-0.10169914909449426
2015-06-05 03:00:00,198.5,6236.5,39188.5,-0.49764983523413453,-2.573138770515504,0.9896788564089021,88.4,7.01,-0.2262428952004065,0.6879281252354739,0.3000549042301647,-0.37792146727888093,-0.1598024961097254,0.09669236118669977,-0.10420782370695345
2015-06-05 04:00:00,200.5,6238.5,39190.5,-0.5726660409153939,-2.817074649566913,0.8760885428186017,87.8,7.01,-0.2901438036336661,0.6036203867896006,0.3070318882276801,-0.3859339702158763,-0.20041264638204342,0.1086006465622355,-0.10813100560761862
2015-06-05 05:00:00,202.5,6240.5,39192.5,-0.6283923651357572,-3.0287661308126763,0.648907915638001,87.69999999999999,7.045,-0.3327444092558389,0.4069023304158963,0.2992921279738223,-0.3759995459004886,-0.25150353590444907,0.12472394688627172,-0.1124120535786745
2015-06-05 06:00:00,204.5,6242.5,39194.5,-0.7012652506546952,-3.1002645781208487,0.8003616670917371,88.35,7.12,-0.3966453176890984,0.673876835494495,0.32343082727288697,-0.4110700709637014,-0.23187640144863064,0.11160708347325046,-0.09832596443348687
2015-06-05 07:00:00,206.5,6244.5,39196.5,-0.5790960014023592,-2.7834283214218916,0.7624982292283047,87.80000000000001,7.01,-0.4179456205001849,2.8939806145691587,0.28122179298806915,-0.5898487489989932,-0.07657752991623368,-0.04099936566593554,0.10958818766079217
